DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,PositionFinish,NormalizedPositionFinish
Katherine Legge,4401,1,0.8266666666666667,,0.8,0.3333333333333333,,1443.972615240913,24,Dragon Racing,12,0.7066666666666667,0.76,0.3333333333333333,1465.0594040341716,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,26,1
Oriol Servia,3672,0,0.5599999999999999,,0.6,0,,1489.518055605959,23,Dreyer & Reinbold Racing,14,0.5599999999999999,0.6,0,1501.1716378409049,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,11,0.4
Ed Carpenter,3620,0,0.68,,0.6000000000000001,0,,1469.586962466013,20,Ed Carpenter Racing,15,0.68,0.6000000000000001,0,1474.8510646274833,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,21,0.8
Tony Kanaan,3648,0,0.6266666666666666,,0.54,0.3333333333333333,,1482.8132663617448,11,KVSH Racing,17,0.5022222222222222,0.45999999999999996,0.3333333333333333,1505.9376210180283,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,13,0.48
E.J. Viso,3680,0,0.46666666666666673,,0.36,0,,1504.9392486857028,13,KVSH Racing,17,0.5022222222222222,0.45999999999999996,0.3333333333333333,1505.9376210180283,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,9,0.32
Rubens Barrichello,4407,1,0.41333333333333333,,0.48,0,,1516.9264915812337,12,KVSH Racing,17,0.5022222222222222,0.45999999999999996,0.3333333333333333,1505.9376210180283,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,10,0.36
JR Hildebrand,3736,0,0.48,,0.44,0.3333333333333333,,1506.7560411063273,14,Panther Racing,20,0.48,0.44,0.3333333333333333,1510.9375532088927,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,7,0.24
Takuma Sato,3811,0,0.68,,0.56,0.6666666666666666,,1471.911934229018,25,Rahal Letterman Lanigan Racing,24,0.68,0.56,0.6666666666666666,1476.695698645187,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,3,0.08
Josef Newgarden,4215,1,0.68,,0.7,0.3333333333333333,,1465.128770363003,8,Sarah Fisher Hartman Racing,25,0.68,0.7,0.3333333333333333,1478.5297830609027,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,23,0.88
Simon Pagenaud,4276,1,0.13333333333333333,,0.12000000000000001,0,,1564.8651639194363,16,Schmidt Hamilton HP Motorsports,26,0.13333333333333333,0.12000000000000001,0,1563.6480843246106,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,12,0.44
Ryan Briscoe,3616,0,0.3066666666666667,,0.2,0,,1533.2965266526735,9,Team Penske,28,0.1911111111111111,0.18666666666666665,0,1556.0103183282154,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,DNF,1,26,25,0.96
Helio Castroneves,3622,0,0.18666666666666665,,0.24,0,,1551.8515307993719,18,Team Penske,28,0.1911111111111111,0.18666666666666665,0,1556.0103183282154,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,4,0.12
Will Power,3667,0,0.08,,0.12,0,,1574.607484252677,1,Team Penske,28,0.1911111111111111,0.18666666666666665,0,1556.0103183282154,Sao Paulo Indy 300,Streets of Sao Paulo,20,Street,2,4/29/2012,"Sunday, April 29, 2012",2383,DW12 Era 2012-2017,0,Running,0,26,1,0
Takuma Sato,3811,0,0.53,0.84,0.39999999999999997,0.5,1,1501.6296797648388,2,A.J. Foyt Enterprises,1,0.64,0.7733333333333333,0.5,1470.4458563557937,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,8,0.2916666666666667
Marco Andretti,3608,0,0.6,0.52,0.6666666666666666,0.25,0,1476.5412118584911,7,Andretti Global,3,0.462,0.466,0.75,1513.1378793074439,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,3,0.083333333
Ryan Hunter-Reay,3645,0,0.19,0.08,0.10666666666666667,0,0,1570.092575,8,Andretti Global,3,0.462,0.466,0.75,1513.1378793074439,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,18,0.7083333333333334
E.J. Viso,3680,0,0.43000000000000005,0.28,0.3466666666666667,0,0,1516.172603494918,22,Andretti Global,3,0.462,0.466,0.75,1513.1378793074439,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,7,0.25
James Hinchcliffe,4216,0,0.15000000000000002,0.12,0.13333333333333333,0,0,1577.5415316311535,4,Andretti Global,3,0.462,0.466,0.75,1513.1378793074439,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,1,0
Tristan Vautier,4257,1,,,,,,1500,6,Arrow McLaren,4,,,,1500,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,21,0.8333333333333334
Scott Dixon,3628,0,0.4,0.04,0.52,0.25,0,1515.1874699530085,20,Chip Ganassi Racing,9,0.4675,0.5,0.5,1516.4942637149074,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,5,0.16666666666666666
Dario Franchitti,3636,0,0.39,0.48,0.39999999999999997,0,0,1526.7531899084595,10,Chip Ganassi Racing,9,0.4675,0.5,0.5,1516.4942637149074,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,25,1
Alex Tagliani,3675,0,0.7866666666666667,0.56,0.68,0.6666666666666666,0,1448.6839004906458,17,Chip Ganassi Racing,9,0.4675,0.5,0.5,1516.4942637149074,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,10,0.375
Charlie Kimball,4144,0,0.56,0.32,0.42666666666666675,0.25,0,1488.2427383502738,14,Chip Ganassi Racing,9,0.4675,0.5,0.5,1516.4942637149074,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,12,0.4583333333333333
Justin Wilson,3682,0,0.57,0.36,0.52,0.25,0,1481.6357624215987,13,Dale Coyne Racing,11,0.605,0.5866666666666666,0.5,1481.8428078411782,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,9,0.3333333333333333
Ana Beatriz,3693,0,0.76,,0.76,0,,1483.5416049633648,25,Dale Coyne Racing,11,0.605,0.5866666666666666,0.5,1481.8428078411782,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,22,0.875
Sebastian Saavedra,3789,0,,,,,,1500,9,Dragon Racing,12,0.74,0.7866666666666667,0.5,1447.8361593316092,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,20,0.7916666666666666
Sebastien Bourdais,4021,0,0.61,0.8,0.7066666666666667,0.25,1,1475.7577605138704,21,Dragon Racing,12,0.74,0.7866666666666667,0.5,1447.8361593316092,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,11,0.4166666666666667
Oriol Servia,3672,0,0.52,0.6,0.5333333333333333,0,0,1497.0929275271583,12,Dreyer & Reinbold Racing,14,0.52,0.5333333333333333,0,1509.275285804838,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,17,0.6666666666666666
Ed Carpenter,3620,0,0.71,0.68,0.6666666666666666,0,0,1453.4434315003343,23,Ed Carpenter Racing,15,0.71,0.6666666666666666,0,1460.9064201672204,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,14,0.5416666666666666
Tony Kanaan,3648,0,0.59,0.96,0.52,0.25,1,1485.902522348569,11,KVSH Racing,17,0.47333333333333333,0.43555555555555553,0.25,1517.687115218484,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,4,0.125
Simona De Silvestro,3813,0,0.8400000000000001,0.92,0.8666666666666667,0.75,1,1424.626165531882,3,KVSH Racing,17,0.47333333333333333,0.43555555555555553,0.25,1517.687115218484,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,6,0.20833333333333334
JR Hildebrand,3736,0,0.42,0.72,0.3733333333333333,0.25,1,1522.937180727238,24,Panther Racing,20,0.42,0.3733333333333333,0.25,1530.3156156986659,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,19,0.75
Graham Rahal,3668,0,0.52,0.44,0.6533333333333333,0.25,0,1492.2220770215522,15,Rahal Letterman Lanigan Racing,24,0.53,0.39999999999999997,0.5,1502.6147639898936,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,13,0.5
James Jakes,4236,0,0.64,1,0.6533333333333333,0.25,1,1473.157254755319,18,Rahal Letterman Lanigan Racing,24,0.53,0.39999999999999997,0.5,1502.6147639898936,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,15,0.5833333333333334
Josef Newgarden,4215,0,0.73,0.4,0.7600000000000001,0.5,0,1444.2838988383776,16,Sarah Fisher Hartman Racing,25,0.73,0.7600000000000001,0.5,1456.3132338285775,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,23,0.9166666666666666
Simon Pagenaud,4276,0,0.21000000000000002,0.2,0.22666666666666668,0,0,1562.8003447462124,19,Schmidt Hamilton HP Motorsports,26,0.21000000000000002,0.22666666666666668,0,1559.1546866410833,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,DNF,1,25,24,0.9583333333333334
Helio Castroneves,3622,0,0.16999999999999998,0,0.19999999999999998,0,0,1571.4690982881384,5,Team Penske,28,0.23333333333333334,0.24444444444444446,0.25,1568.069548940055,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,2,0.041666666666666664
Will Power,3667,0,0.06,0.24,0.08,0,0,1599.8125763409425,1,Team Penske,28,0.23333333333333334,0.24444444444444446,0.25,1568.069548940055,Honda Grand Prix Of St. Petersburg,Streets of St. Petersburg,21,Street,2,3/24/2013,"Sunday, March 24, 2013",2645,DW12 Era 2012-2017,0,Running,0,25,16,0.625
Takuma Sato,3811,0,0.48233333333333334,0.92,0.92,0.4,1,1515.1366149063128,12,A.J. Foyt Enterprises,1,0.5703333333333334,0.24,0.4,1489.4090320930534,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,14,0.52
Marco Andretti,3608,0,0.4966666666666667,0.4,0.4,0.2,0,1505.7467134712424,7,Andretti Global,3,0.42168333333333335,0.45,0.8,1532.6558860238474,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,7,0.24
Ryan Hunter-Reay,3645,0,0.29366666666666663,0.44,0.44,0.2,0,1550.5394770012153,1,Andretti Global,3,0.42168333333333335,0.45,0.8,1532.6558860238474,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,1,0
E.J. Viso,3680,0,0.394,0.68,0.68,0,0,1530.9730098725008,16,Andretti Global,3,0.42168333333333335,0.45,0.8,1532.6558860238474,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,12,0.44
James Hinchcliffe,4216,0,0.12000000000000002,0.2,0.2,0,0,1602.6452454788503,20,Andretti Global,3,0.42168333333333335,0.45,0.8,1532.6558860238474,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,DNF,1,26,26,1
Tristan Vautier,4257,1,0.8333333333333334,,,1,,1478.9942041048914,3,Arrow McLaren,4,0.8333333333333334,,1,1483.5622347210226,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,10,0.36
Alex Tagliani,3675,0,0.6837500000000001,1,1,0.5,1,1461.8190203023546,15,Barracuda Racing,5,0.7866666666666667,1,0.6666666666666666,1465.9063631602498,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,11,0.4
Scott Dixon,3628,0,0.35333333333333333,0.04,0.04,0.2,0,1535.414151013734,4,Chip Ganassi Racing,9,0.47400000000000003,0.37,0.6,1524.6884729873457,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,2,0.04
Dario Franchitti,3636,0,0.512,0.36,0.36,0.2,0,1492.5568636180674,17,Chip Ganassi Racing,9,0.47400000000000003,0.37,0.6,1524.6884729873457,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,DNF,1,26,25,0.96
Charlie Kimball,4144,0,0.5396666666666666,0.96,0.96,0.2,1,1492.3467415331702,5,Chip Ganassi Racing,9,0.47400000000000003,0.37,0.6,1524.6884729873457,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,4,0.12
Justin Wilson,3682,0,0.5226666666666666,0.72,0.72,0.2,0,1494.362224703589,8,Dale Coyne Racing,11,0.6048333333333333,0.6599999999999999,0.6,1481.5097876631364,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,8,0.28
Ana Beatriz,3693,0,0.8175,,,0.5,,1461.421970994285,25,Dale Coyne Racing,11,0.6048333333333333,0.6599999999999999,0.6,1481.5097876631364,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,DNF,1,26,24,0.92
Sebastian Saavedra,3789,0,0.7916666666666666,,,1,,1481.660870771558,9,Dragon Racing,12,0.7128333333333334,0.6,0.6,1446.2853330762498,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,20,0.76
Sebastien Bourdais,4021,0,0.5713333333333334,0.32,0.32,0.2,0,1483.7035105419013,23,Dragon Racing,12,0.7128333333333334,0.6,0.6,1446.2853330762498,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,16,0.6
Oriol Servia,3672,0,0.5493333333333333,0.48,0.48,0,0,1487.0283584262454,18,Dreyer & Reinbold Racing,14,0.5493333333333333,0.48,0,1499.539114089544,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,15,0.56
Ed Carpenter,3620,0,0.6763333333333333,0.84,0.84,0,0,1455.471807369972,26,Ed Carpenter Racing,15,0.6763333333333333,0.84,0,1469.4876365399764,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,22,0.84
Tony Kanaan,3648,0,0.497,0.8,0.8,0.2,0,1511.5604690994055,19,KVSH Racing,17,0.41200000000000003,0.5866666666666668,0.2,1540.5628597269208,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,13,0.48
Simona De Silvestro,3813,0,0.7136666666666667,0.76,0.76,0.6,0,1450.622037,14,KVSH Racing,17,0.41200000000000003,0.5866666666666668,0.2,1540.5628597269208,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,18,0.68
JR Hildebrand,3736,0,0.48600000000000004,0.56,0.56,0.4,0,1505.0999756467513,24,Panther Racing,20,0.48600000000000004,0.56,0.4,1515.3418378577087,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,17,0.64
Graham Rahal,3668,0,0.516,0.12,0.12,0.2,0,1493.284015773243,21,Rahal Letterman Lanigan Racing,24,0.5323333333333333,0.92,0.4,1504.4459721165304,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,21,0.8
James Jakes,4236,0,0.6286666666666667,0.6,0.6,0.2,0,1470.6803950940866,11,Rahal Letterman Lanigan Racing,24,0.5323333333333333,0.92,0.4,1504.4459721165304,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,23,0.88
Josef Newgarden,4215,0,0.7673333333333334,0.64,0.64,0.6,0,1423.1575982045517,22,Sarah Fisher Hartman Racing,25,0.7673333333333334,0.64,0.6,1439.3814141233345,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,9,0.32
Simon Pagenaud,4276,0,0.3596666666666667,0.16,0.16,0.2,0,1527.914669598909,13,Schmidt Hamilton HP Motorsports,26,0.3596666666666667,0.16,0.2,1531.0116040630198,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,6,0.2
Helio Castroneves,3622,0,0.14433333333333334,0.08,0.08,0,0,1594.4572352364075,6,Team Penske,28,0.2533333333333333,0.19999999999999998,0.2,1576.212452,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,3,0.08
Will Power,3667,0,0.173,0,0,0,0,1582.9303261421712,2,Team Penske,28,0.2533333333333333,0.19999999999999998,0.2,1576.212452,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,5,0.16
AJ Allmendinger,4453,1,,,,,,1500,10,Team Penske,28,0.2533333333333333,0.19999999999999998,0.2,1576.212452,Honda Indy Grand Prix of Alabama,Barber Motorsports Park,1,Road,1,4/7/2013,"Sunday, April 7, 2013",2654,DW12 Era 2012-2017,0,Running,0,26,19,0.72
Takuma Sato,3811,0,0.41833333333333333,0.28,0.3729166666666667,0.3333333333333333,0,1512.7396025622193,4,A.J. Foyt Enterprises,1,0.5223333333333333,0.6529166666666667,0.3333333333333333,1490.1824920586143,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,1,0
Marco Andretti,3608,0,0.44066666666666665,0.96,0.5208333333333334,0.16666666666666666,1,1522.1554822058306,25,Andretti Global,3,0.4236833333333333,0.41460416666666666,0.8333333333333334,1533.6984898931826,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,7,0.23076923076923078
Ryan Hunter-Reay,3645,0,0.2776666666666666,0.2,0.25708333333333333,0.16666666666666666,0,1578.1074644814082,2,Andretti Global,3,0.4236833333333333,0.41460416666666666,0.8333333333333334,1533.6984898931826,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,DNF,1,27,24,0.8846153846153846
E.J. Viso,3680,0,0.426,0.44,0.3225,0,0,1532.2063981216472,10,Andretti Global,3,0.4236833333333333,0.41460416666666666,0.8333333333333334,1533.6984898931826,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,22,0.8076923076923077
James Hinchcliffe,4216,0,0.296,0.08,0.1,0.16666666666666666,0,1561.5088126810226,7,Andretti Global,3,0.4236833333333333,0.41460416666666666,0.8333333333333334,1533.6984898931826,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,DNF,1,27,26,0.9615384615384616
Tristan Vautier,4257,1,0.5966666666666667,,0.8333333333333334,0.5,,1490.2445364698478,27,Arrow McLaren,4,0.5966666666666667,0.8333333333333334,0.5,1498.4774519923114,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,17,0.6153846153846154
Alex Tagliani,3675,0,0.627,0.8,0.5783333333333334,0.4,1,1472.1166053265404,21,Barracuda Racing,5,0.6900000000000001,0.68,0.5,1475.2503777843306,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,19,0.6923076923076923
Scott Dixon,3628,0,0.35333333333333333,0.88,0.4316666666666667,0.16666666666666666,1,1561.8314253497824,26,Chip Ganassi Racing,9,0.4846666666666667,0.5,0.6666666666666666,1533.1677086842071,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,11,0.38461538461538464
Dario Franchitti,3636,0,0.608,0.56,0.55,0.3333333333333333,0,1464.1302375781872,1,Chip Ganassi Racing,9,0.4846666666666667,0.5,0.6666666666666666,1533.1677086842071,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,4,0.11538461538461539
Charlie Kimball,4144,0,0.4996666666666667,0.68,0.4345833333333334,0.16666666666666666,0,1517.699930210633,9,Chip Ganassi Racing,9,0.4846666666666667,0.5,0.6666666666666666,1533.1677086842071,Toyota Grand Prix of Long Beach,Streets of Long Beach,18,Street,2,4/21/2013,"Sunday, April 21, 2013",2682,DW12 Era 2012-2017,0,Running,0,27,21,0.7692307692307693
