BestLapTime,LapsComplete,Status,PositionStart,DriverID,TeamID,TrackID,TrackType,PositionFinish,,,
00:18.2,300,0,2,9999,6,5,0,2,,,
00:18.3,300,0,15,9999,2,5,0,3,,,
00:18.3,300,0,1,3667,11,5,0,4,,,
00:18.4,300,0,10,3668,10,5,0,5,,,
00:18.3,300,0,16,4215,11,5,0,6,,,
00:18.3,300,0,11,9999,11,5,0,7,,,
00:18.5,300,0,17,3628,4,5,0,8,,,
00:18.3,300,0,7,9999,4,5,0,9,,,
00:18.5,300,0,9,9999,3,5,0,10,,,
00:18.4,299,0,12,4587,2,5,0,11,,,
00:18.3,299,0,4,9999,6,5,0,12,,,
00:18.3,299,0,18,9999,5,5,0,13,,,
00:18.5,299,0,13,9999,4,5,0,14,,,
00:18.6,298,0,14,9999,4,5,0,15,,,
00:18.4,298,0,5,9999,2,5,0,16,,,
00:18.5,298,0,20,9999,2,5,0,17,,,
00:18.6,297,0,8,9999,5,5,0,18,,,
00:18.8,168,1,19,4218,1,5,0,19,,,
00:18.9,130,1,21,9999,1,5,0,20,,,
00:18.6,56,1,6,9999,3,5,0,21,,,
00:23.5,248,0,9,3667,11,15,0,1,,,
00:23.1,248,0,4,9999,4,15,0,2,,,
00:23.5,248,0,12,9999,11,15,0,3,,,
00:23.3,248,0,11,3668,10,15,0,4,,,
00:23.5,248,0,20,9999,2,15,0,5,,,
00:23.3,248,0,15,9999,2,15,0,6,,,
00:23.4,247,0,21,4218,1,15,0,7,,,
00:23.4,245,0,6,9999,4,15,0,8,,,
00:23.4,243,1,2,3628,4,15,0,9,,,
00:23.5,243,1,8,9999,2,15,0,10,,,
00:23.4,224,0,14,9999,6,15,0,11,,,
00:23.5,215,0,18,9999,6,15,0,12,,,
00:23.3,201,1,17,4215,11,15,0,13,,,
00:23.4,151,1,16,9999,3,15,0,14,,,
00:23.6,151,1,7,9999,3,15,0,15,,,
00:23.5,151,1,5,9999,5,15,0,16,,,
00:23.5,151,1,19,9999,5,15,0,17,,,
00:23.4,151,1,22,9999,1,15,0,18,,,
00:23.5,151,1,13,9999,2,15,0,19,,,
00:23.3,90,1,10,9999,11,15,0,20,,,
00:24.0,41,1,1,9999,4,15,0,21,,,
00:23.6,36,1,3,4587,2,15,0,22,,,
01:15.1,70,0,3,3668,10,2,2,1,,,
01:14.6,70,0,13,4215,11,2,2,2,,,
01:15.3,70,0,7,3667,11,2,2,3,,,
01:15.4,70,0,1,9999,2,2,2,4,,,
01:15.7,70,0,11,9999,11,2,2,5,,,
01:15.2,70,0,8,3628,4,2,2,6,,,
01:15.8,70,0,14,4587,2,2,2,7,,,
01:15.9,70,0,12,9999,4,2,2,8,,,
01:15.6,70,0,4,9999,11,2,2,9,,,
01:15.8,70,0,15,9999,4,2,2,10,,,
01:16.0,70,0,22,9999,1,2,2,11,,,
01:15.8,70,0,10,4218,1,2,2,12,,,
01:15.8,70,0,9,9999,2,2,2,13,,,
01:15.9,70,0,19,9999,5,2,2,14,,,
01:15.8,69,0,16,9999,4,2,2,15,,,
01:15.8,69,0,6,9999,3,2,2,16,,,
01:15.7,69,0,2,9999,2,2,2,17,,,
01:16.0,69,0,18,9999,6,2,2,18,,,
01:16.3,69,0,20,9999,10,2,2,19,,,
01:15.6,65,1,5,9999,3,2,2,20,,,
01:16.7,65,1,21,9999,6,2,2,21,,,
01:16.0,60,1,17,9999,5,2,2,22,,,
01:15.0,70,0,1,3668,10,2,2,1,,,
01:14.4,70,0,6,3628,4,2,2,2,,,
01:14.9,70,0,5,9999,3,2,2,3,,,
01:14.2,70,0,9,4215,11,2,2,4,,,
01:15.7,70,0,4,4587,2,2,2,5,,,
01:15.5,70,0,20,9999,3,2,2,6,,,
01:14.2,70,0,2,9999,11,2,2,7,,,
01:14.7,70,0,3,9999,2,2,2,8,,,
01:16.1,70,0,21,9999,5,2,2,9,,,
01:16.2,70,0,17,9999,6,2,2,10,,,
01:15.1,70,0,8,9999,4,2,2,11,,,
01:15.8,70,0,13,9999,2,2,2,12,,,
01:15.9,70,0,12,9999,2,2,2,13,,,
01:15.3,70,0,14,9999,1,2,2,14,,,
01:15.6,70,0,15,9999,4,2,2,15,,,
01:15.5,70,0,7,9999,11,2,2,16,,,
01:14.8,70,0,18,9999,6,2,2,17,,,
01:15.0,69,0,11,3667,11,2,2,18,,,
01:15.4,69,0,19,9999,5,2,2,19,,,
01:15.8,69,0,22,9999,10,2,2,20,,,
01:15.1,69,0,10,9999,4,2,2,21,,,
01:16.5,25,1,16,4218,1,2,2,22,,,
00:39.8,200,0,4,9999,2,4,0,1,,,
00:40.1,200,0,19,9999,11,4,0,2,,,
00:40.0,200,0,11,9999,5,4,0,3,,,
00:40.4,200,0,15,9999,4,4,0,4,,,
00:40.1,200,0,7,9999,4,4,0,5,,,
00:40.1,200,0,18,9999,11,4,0,6,,,
00:39.9,200,0,3,4587,2,4,0,7,,,
00:39.9,200,0,8,9999,2,4,0,8,,,
00:40.2,200,0,25,9999,2,4,0,9,,,
00:40.6,200,0,24,9999,1,4,0,10,,,
00:40.0,200,0,2,9999,6,4,0,11,,,
00:40.1,200,0,14,3668,10,4,0,12,,,
00:39.9,200,0,13,9999,3,4,0,13,,,
00:40.1,200,0,23,9999,11,4,0,14,,,
00:40.4,200,0,31,9999,7,4,0,15,,,
00:40.2,200,0,6,9999,6,4,0,16,,,
00:40.4,199,0,28,9999,5,4,0,17,,,
00:41.1,194,0,29,9999,7,4,0,18,,,
00:40.2,186,0,22,4215,11,4,0,19,,,
00:40.0,183,1,33,9999,5,4,0,20,,,
00:40.2,183,1,12,9999,10,4,0,21,,,
00:40.2,183,1,17,9999,3,4,0,22,,,
00:40.4,183,1,9,3667,11,4,0,23,,,
00:40.2,166,1,16,9999,4,4,0,25,,,
00:40.6,155,1,32,9999,1,4,0,26,,,
00:40.2,136,1,10,9999,2,4,0,27,,,
00:40.1,125,1,21,9999,8,4,0,28,,,
00:40.0,65,1,26,4218,1,4,0,30,,,
00:40.4,65,1,27,9999,8,4,0,31,,,
00:40.2,52,1,1,3628,4,4,0,32,,,
00:40.2,45,1,20,9999,3,4,0,33,,,
01:10.1,85,0,1,3667,11,3,1,1,,,
01:10.6,85,0,4,3628,4,3,1,2,,,
01:10.8,85,0,8,9999,2,3,1,3,,,
01:10.8,85,0,7,9999,11,3,1,4,,,
01:10.6,85,0,2,9999,11,3,1,5,,,
01:10.7,85,0,20,3668,10,3,1,6,,,
01:10.8,85,0,14,9999,4,3,1,7,,,
01:10.6,85,0,9,4587,2,3,1,8,,,
01:10.6,85,0,16,9999,6,3,1,9,,,
01:10.6,85,0,5,9999,11,3,1,10,,,
01:09.4,85,0,3,4215,11,3,1,11,,,
01:10.4,85,0,22,9999,2,3,1,12,,,
01:10.5,85,0,10,9999,3,3,1,13,,,
01:11.3,84,0,21,9999,6,3,1,14,,,
01:11.4,84,0,18,9999,1,3,1,15,,,
01:10.6,84,0,11,9999,2,3,1,16,,,
01:10.7,84,0,15,4218,1,3,1,17,,,
01:10.7,84,0,17,9999,3,3,1,18,,,
01:10.2,84,0,13,9999,5,3,1,19,,,
01:10.7,83,0,12,9999,4,3,1,20,,,
01:11.1,32,1,19,9999,4,3,1,21,,,
01:11.1,3,1,6,9999,5,3,1,22,,,
01:08.8,90,0,7,4215,11,1,1,1,,,
01:08.8,90,0,4,3628,4,1,1,2,,,
01:09.2,90,0,3,9999,11,1,1,3,,,
01:09.2,90,0,2,9999,11,1,1,4,,,
01:09.1,90,0,18,4587,2,1,1,5,,,
01:09.4,90,0,6,9999,3,1,1,6,,,
01:09.5,90,0,10,9999,4,1,1,7,,,
01:09.5,90,0,12,9999,5,1,1,8,,,
01:09.7,90,0,14,9999,2,1,1,9,,,
01:08.8,90,0,8,9999,3,1,1,10,,,
01:09.7,90,0,5,9999,2,1,1,11,,,
01:09.6,90,0,9,9999,4,1,1,12,,,
01:09.8,90,0,21,3668,10,1,1,13,,,
01:08.3,90,0,1,3667,11,1,1,14,,,
01:09.2,90,0,15,9999,4,1,1,15,,,
01:10.0,90,0,11,9999,5,1,1,16,,,
01:10.1,90,0,16,9999,1,1,1,17,,,
01:09.4,90,0,20,4218,1,1,1,18,,,
01:10.1,90,0,19,9999,6,1,1,19,,,
01:09.2,89,0,17,9999,6,1,1,20,,,
01:08.5,87,0,13,9999,2,1,1,21,,,
01:07.9,85,0,4,9999,3,6,2,1,,,
01:08.3,85,0,12,9999,5,6,2,2,,,
01:07.8,85,0,8,4215,11,6,2,3,,,
01:07.8,85,0,2,3628,4,6,2,4,,,
01:07.9,85,0,21,9999,11,6,2,5,,,
01:08.5,85,0,13,9999,5,6,2,6,,,
01:08.6,85,0,14,9999,1,6,2,7,,,
01:08.5,85,0,19,9999,6,6,2,8,,,
01:07.8,85,0,1,9999,11,6,2,9,,,
01:08.2,85,0,6,3668,10,6,2,10,,,
01:08.3,84,1,15,9999,6,6,2,11,,,
01:08.4,84,0,16,9999,3,6,2,12,,,
01:08.3,84,0,9,3667,11,6,2,13,,,
01:08.6,84,0,20,9999,4,6,2,14,,,
01:07.8,84,0,11,9999,4,6,2,15,,,
01:08.7,84,0,17,4218,1,6,2,16,,,
01:07.9,79,1,3,9999,2,6,2,17,,,
01:08.3,78,1,18,9999,2,6,2,18,,,
01:08.3,62,1,5,4587,2,6,2,19,,,
01:09.1,14,1,10,9999,2,6,2,20,,,
01:02.6,110,0,21,9999,5,14,2,1,,,
01:02.7,110,0,14,9999,11,14,2,2,,,
01:02.1,110,0,2,3628,4,14,2,3,,,
01:02.7,110,0,12,9999,2,14,2,4,,,
01:02.6,110,0,5,9999,2,14,2,5,,,
01:02.9,110,0,16,9999,11,14,2,6,,,
01:03.1,110,0,15,9999,2,14,2,7,,,
01:02.9,110,0,4,4215,11,14,2,8,,,
01:03.1,110,0,3,9999,3,14,2,9,,,
01:03.1,110,0,18,9999,5,14,2,10,,,
01:03.2,109,0,8,4587,2,14,2,11,,,
01:02.2,109,0,6,9999,4,14,2,12,,,
01:03.4,109,0,19,9999,6,14,2,13,,,
01:02.8,109,0,17,9999,3,14,2,14,,,
01:02.9,109,0,20,4218,1,14,2,15,,,
01:03.3,109,0,7,9999,4,14,2,16,,,
01:03.0,108,0,10,3668,10,14,2,17,,,
01:02.8,105,0,9,9999,4,14,2,18,,,
01:02.7,99,1,1,3667,11,14,2,19,,,
01:03.0,71,1,13,9999,6,14,2,20,,,
01:04.1,32,1,11,9999,1,14,2,21,,,
00:41.2,200,0,8,3667,11,99,0,1,,,
00:41.4,200,0,1,9999,3,99,0,2,,,
00:41.4,200,0,22,9999,2,99,0,3,,,
00:41.6,200,0,2,4215,6,99,0,4,,,
00:41.7,200,0,19,3628,4,99,0,6,,,
00:41.6,200,0,5,9999,2,99,0,7,,,
00:41.6,200,0,15,9999,11,99,0,8,,,
00:41.6,200,0,9,9999,4,99,0,9,,,
00:41.7,200,0,6,9999,3,99,0,10,,,
00:41.7,200,0,11,3668,10,99,0,11,,,
00:42.0,200,0,13,9999,2,99,0,12,,,
00:41.9,200,0,17,9999,4,99,0,13,,,
00:41.8,200,0,12,9999,1,99,0,14,,,
00:41.8,199,0,16,9999,4,99,0,15,,,
00:42.1,198,0,20,4218,5,99,0,16,,,
00:42.2,197,0,21,9999,5,99,0,17,,,
00:41.7,157,1,14,9999,11,99,0,18,,,
00:41.6,63,1,4,9999,11,99,0,19,,,
00:41.8,63,1,7,4587,2,99,0,20,,,
00:41.8,57,1,10,9999,6,99,0,21,,,
01:15.8,1,1,3,9999,1,99,0,22,,,
01:05.4,90,0,1,9999,11,8,1,1,,,
01:05.3,90,0,2,3667,11,8,1,2,,,
01:06.5,90,0,15,9999,2,8,1,3,,,
01:06.1,90,0,6,3668,10,8,1,4,,,
01:06.3,90,0,9,9999,3,8,1,5,,,
01:06.2,90,0,22,4218,5,8,1,6,,,
01:06.6,90,0,19,9999,6,8,1,7,,,
01:06.5,90,0,5,9999,4,8,1,8,,,
01:06.4,90,0,20,9999,1,8,1,9,,,
01:05.8,90,0,3,4215,6,8,1,10,,,
01:06.5,90,0,8,9999,11,8,1,11,,,
01:06.4,90,0,14,9999,4,8,1,12,,,
01:06.7,90,0,21,9999,2,8,1,13,,,
01:06.6,90,0,12,4587,2,8,1,14,,,
01:06.3,90,0,7,9999,11,8,1,15,,,
01:06.6,90,0,13,9999,4,8,1,16,,,
01:06.2,90,0,10,9999,3,8,1,17,,,
01:05.9,90,0,4,9999,2,8,1,18,,,
01:05.7,89,0,18,9999,5,8,1,19,,,
01:06.4,60,1,17,9999,1,8,1,21,,,
01:06.6,27,1,11,3628,4,8,1,22,,,
01:01.0,85,0,4,3667,11,17,2,1,,,
01:00.8,85,0,2,9999,11,17,2,2,,,
01:02.1,85,0,6,9999,3,17,2,3,,,
01:00.9,85,0,12,9999,4,17,2,4,,,
01:02.0,85,0,20,9999,1,17,2,5,,,
01:01.5,85,0,10,9999,3,17,2,6,,,
01:01.2,85,0,1,3628,4,17,2,8,,,
01:01.0,85,0,3,9999,11,17,2,9,,,
01:01.8,85,0,22,9999,2,17,2,10,,,
01:01.2,85,0,17,9999,4,17,2,11,,,
01:02.1,85,0,18,9999,2,17,2,12,,,
01:02.0,85,0,16,3668,10,17,2,13,,,
01:01.9,85,0,11,9999,5,17,2,14,,,
01:01.5,85,0,7,4218,5,17,2,15,,,
01:02.1,85,0,19,4587,2,17,2,16,,,
01:01.5,85,0,15,9999,2,17,2,17,,,
01:01.9,85,0,14,9999,4,17,2,18,,,
01:01.9,85,0,21,9999,6,17,2,19,,,
01:01.1,84,0,9,9999,11,17,2,20,,,
01:02.1,80,1,13,9999,1,17,2,21,,,
01:01.1,57,1,8,4215,6,17,2,22,,,
00:17.9,300,0,2,4215,6,5,0,1,,,
00:18.1,300,0,8,3667,11,5,0,2,,,
00:18.0,300,0,10,3628,4,5,0,3,,,
00:18.0,300,0,1,9999,11,5,0,4,,,
00:18.2,300,0,9,9999,3,5,0,5,,,
00:18.3,299,0,17,4587,2,5,0,6,,,
00:18.1,299,0,6,9999,4,5,0,7,,,
00:18.4,299,0,22,9999,3,5,0,9,,,
00:18.1,299,0,5,9999,4,5,0,10,,,
00:18.4,298,0,13,9999,1,5,0,11,,,
00:18.5,298,0,15,9999,2,5,0,12,,,
00:18.0,298,0,3,9999,11,5,0,13,,,
00:18.4,298,0,19,9999,2,5,0,14,,,
00:18.4,298,0,14,9999,1,5,0,15,,,
00:18.3,297,0,12,3668,10,5,0,16,,,
00:18.4,293,0,18,9999,5,5,0,17,,,
00:18.1,284,0,7,9999,6,5,0,18,,,
00:18.5,274,0,4,9999,4,5,0,19,,,
00:18.1,179,1,11,9999,11,5,0,20,,,
00:18.8,141,1,21,4218,5,5,0,21,,,
00:18.6,105,1,20,9999,2,5,0,22,,,
00:24.6,248,0,13,3668,10,15,0,1,,,
00:24.5,248,0,10,9999,3,15,0,2,,,
00:24.6,248,0,8,9999,4,15,0,3,,,
00:24.6,248,0,6,9999,11,15,0,4,,,
00:24.7,248,0,3,9999,11,15,0,5,,,
00:24.6,247,0,15,9999,4,15,0,6,,,
00:24.5,247,0,1,9999,2,15,0,7,,,
00:24.6,247,0,7,3667,11,15,0,8,,,
00:24.6,246,0,17,9999,11,15,0,9,,,
00:24.7,246,0,9,4587,2,15,0,11,,,
00:24.7,245,0,12,9999,2,15,0,12,,,
00:24.8,245,0,11,9999,2,15,0,13,,,
00:24.7,245,0,22,9999,5,15,0,14,,,
00:25.2,243,0,19,9999,4,15,0,15,,,
00:24.7,231,1,16,9999,3,15,0,16,,,
00:24.9,227,1,20,9999,1,15,0,17,,,
00:24.8,223,1,14,9999,6,15,0,18,,,
00:24.4,211,1,2,3628,4,15,0,19,,,
00:25.0,160,1,4,9999,1,15,0,20,,,
00:25.2,42,1,21,4218,5,15,0,21,,,
00:25.1,41,1,5,4215,6,15,0,22,,,
01:15.4,70,0,8,3667,11,2,2,1,,,
01:15.4,70,0,1,9999,11,2,2,2,,,
01:15.2,70,0,2,9999,2,2,2,3,,,
01:14.6,70,0,17,4215,6,2,2,4,,,
01:15.0,70,0,4,3628,4,2,2,5,,,
01:15.6,70,0,21,4218,5,2,2,6,,,
01:15.6,70,0,6,9999,4,2,2,7,,,
01:16.4,70,0,22,9999,2,2,2,9,,,
01:16.0,70,0,16,9999,1,2,2,10,,,
01:15.8,70,0,7,3668,10,2,2,11,,,
01:15.4,70,0,18,4587,2,2,2,12,,,
01:16.4,70,0,15,9999,5,2,2,13,,,
01:15.9,70,0,3,9999,11,2,2,14,,,
01:16.3,70,0,13,9999,2,2,2,15,,,
01:15.9,70,0,11,9999,4,2,2,16,,,
01:14.9,70,0,5,9999,3,2,2,17,,,
01:16.8,67,0,20,9999,6,2,2,18,,,
01:16.7,48,1,9,9999,1,2,2,19,,,
01:16.2,33,1,10,9999,11,2,2,20,,,
,0,1,14,9999,3,2,2,21,,,
,0,1,19,9999,4,2,2,22,,,
01:15.6,70,0,16,4218,5,2,2,2,,,
01:14.8,70,0,3,9999,11,2,2,3,,,
01:15.4,70,0,10,3668,10,2,2,4,,,
01:15.1,70,0,2,9999,11,2,2,5,,,
01:15.2,70,0,5,9999,2,2,2,6,,,
01:15.6,70,0,15,9999,2,2,2,7,,,
01:15.5,70,0,8,9999,4,2,2,8,,,
01:16.4,70,0,7,9999,4,2,2,9,,,
01:15.6,70,0,17,4587,2,2,2,10,,,
01:16.2,70,0,11,9999,1,2,2,11,,,
01:16.6,70,0,20,9999,5,2,2,12,,,
01:15.3,70,0,1,9999,11,2,2,13,,,
01:15.8,70,0,14,4215,6,2,2,14,,,
01:15.9,70,0,12,9999,3,2,2,15,,,
01:16.7,69,0,19,9999,2,2,2,16,,,
01:16.6,69,0,21,9999,6,2,2,17,,,
01:15.2,65,0,4,9999,3,2,2,18,,,
01:14.7,56,1,6,3628,4,2,2,19,,,
01:15.2,44,1,9,3667,11,2,2,20,,,
01:17.7,8,1,18,9999,4,2,2,21,,,
,0,1,22,9999,1,2,2,22,,,
00:39.9,200,0,11,4587,2,4,0,1,,,
00:40.3,200,0,5,9999,2,4,0,2,,,
00:40.3,200,0,2,4215,6,4,0,3,,,
00:40.4,200,0,18,9999,4,4,0,4,,,
00:40.1,200,0,16,9999,4,4,0,5,,,
00:40.3,200,0,15,9999,6,4,0,6,,,
00:40.4,200,0,1,9999,3,4,0,7,,,
00:40.3,200,0,13,3628,4,4,0,8,,,
00:40.5,200,0,6,3667,11,4,0,10,,,
00:40.2,200,0,9,9999,11,4,0,11,,,
00:40.4,200,0,10,9999,3,4,0,12,,,
00:40.0,200,0,14,9999,2,4,0,13,,,
00:40.3,200,0,26,3668,10,4,0,14,,,
00:40.4,200,0,22,9999,4,4,0,15,,,
00:40.5,200,0,31,9999,1,4,0,16,,,
00:40.4,200,0,33,9999,1,4,0,17,,,
00:40.6,199,0,25,9999,5,4,0,18,,,
00:40.4,199,0,8,9999,11,4,0,19,,,
00:40.5,199,0,21,9999,5,4,0,20,,,
00:40.1,199,0,4,9999,2,4,0,21,,,
00:41.0,198,0,28,9999,5,4,0,23,,,
00:40.5,198,0,3,9999,2,4,0,24,,,
00:40.8,195,0,29,9999,10,4,0,25,,,
00:40.2,163,1,12,9999,1,4,0,26,,,
00:40.4,126,1,7,9999,3,4,0,27,,,
00:40.4,115,1,24,4218,5,4,0,29,,,
00:40.3,98,1,20,9999,6,4,0,31,,,
00:40.5,93,1,23,9999,8,4,0,32,,,
00:40.2,63,1,17,9999,11,4,0,33,,,
01:09.9,82,0,1,9999,11,3,1,1,,,
01:10.0,82,0,13,9999,11,3,1,2,,,
01:10.1,82,0,3,9999,3,3,1,3,,,
01:10.4,82,0,24,3668,10,3,1,4,,,
01:10.2,82,0,2,9999,4,3,1,5,,,
01:10.1,82,0,22,4218,5,3,1,6,,,
01:10.0,82,0,7,3628,4,3,1,7,,,
01:10.0,82,0,6,9999,11,3,1,8,,,
01:10.2,82,0,15,9999,2,3,1,9,,,
01:09.6,82,0,12,4587,2,3,1,10,,,
01:10.0,82,0,18,9999,10,3,1,11,,,
01:10.2,82,0,17,9999,2,3,1,12,,,
01:11.0,82,0,9,9999,3,3,1,13,,,
01:10.7,82,0,11,9999,4,3,1,14,,,
01:10.7,82,0,19,9999,2,3,1,15,,,
01:10.7,82,0,23,9999,5,3,1,17,,,
01:11.1,82,0,20,9999,1,3,1,18,,,
01:10.0,82,0,10,3667,11,3,1,19,,,
01:11.1,82,0,4,9999,1,3,1,20,,,
01:10.3,82,0,25,4215,6,3,1,21,,,
01:10.9,81,0,16,9999,6,3,1,22,,,
01:10.7,81,0,21,9999,1,3,1,23,,,
,0,1,5,9999,4,3,1,25,,,
01:09.3,90,0,1,9999,11,1,1,1,,,
01:09.8,90,0,6,3668,10,1,1,2,,,
01:09.9,90,0,3,4215,6,1,1,3,,,
01:09.5,90,0,2,3667,11,1,1,4,,,
01:09.6,90,0,21,9999,11,1,1,5,,,
01:09.3,90,0,8,9999,3,1,1,6,,,
01:09.9,90,0,7,9999,11,1,1,7,,,
01:09.3,90,0,9,9999,4,1,1,8,,,
01:09.7,90,0,10,9999,4,1,1,9,,,
01:08.5,90,0,4,3628,4,1,1,10,,,
01:09.9,90,0,18,9999,2,1,1,11,,,
01:10.4,90,0,19,9999,2,1,1,12,,,
01:10.0,90,0,16,9999,1,1,1,13,,,
01:09.9,90,0,15,9999,2,1,1,14,,,
01:09.6,90,0,20,4587,2,1,1,15,,,
01:09.5,89,0,13,9999,3,1,1,17,,,
01:10.0,89,0,12,9999,5,1,1,18,,,
01:10.3,89,0,14,9999,1,1,1,19,,,
01:09.5,89,0,17,4218,5,1,1,20,,,
01:10.1,89,0,11,9999,4,1,1,21,,,
01:08.9,80,0,3,9999,11,6,2,1,,,
01:09.0,80,0,2,3628,4,6,2,2,,,
01:09.0,80,0,1,9999,11,6,2,3,,,
01:08.9,80,0,5,9999,11,6,2,4,,,
01:08.9,80,0,8,9999,1,6,2,5,,,
01:08.7,80,0,4,9999,4,6,2,6,,,
01:08.6,80,0,6,3667,11,6,2,7,,,
01:09.0,80,0,7,9999,3,6,2,8,,,
01:08.0,80,0,9,4215,6,6,2,10,,,
01:07.7,80,0,15,9999,4,6,2,11,,,
01:09.2,80,0,10,9999,2,6,2,12,,,
01:09.2,80,0,13,4218,5,6,2,13,,,
01:08.0,80,0,19,9999,4,6,2,14,,,
01:09.0,80,0,17,3668,10,6,2,15,,,
01:08.3,80,0,18,9999,3,6,2,16,,,
01:08.5,80,0,12,9999,5,6,2,17,,,
01:09.1,80,0,11,9999,2,6,2,18,,,
01:09.3,79,0,21,9999,2,6,2,19,,,
01:09.0,79,0,16,4587,2,6,2,20,,,
01:09.2,77,0,20,9999,1,6,2,21,,,
01:02.5,110,0,3,9999,11,14,2,1,,,
01:02.5,110,0,1,9999,11,14,2,2,,,
01:03.0,110,0,5,9999,2,14,2,3,,,
01:02.9,110,0,2,9999,11,14,2,4,,,
01:02.9,110,0,17,9999,3,14,2,5,,,
01:02.2,110,0,10,9999,1,14,2,6,,,
01:02.4,110,0,4,3628,4,14,2,7,,,
01:02.7,110,0,12,9999,2,14,2,8,,,
01:02.8,110,0,19,9999,4,14,2,9,,,
01:02.5,109,1,13,9999,4,14,2,10,,,
01:03.1,109,0,9,9999,1,14,2,11,,,
01:03.8,109,0,18,4587,2,14,2,12,,,
01:02.4,109,0,20,4218,5,14,2,13,,,
01:02.6,109,0,21,9999,10,14,2,14,,,
01:03.1,109,0,14,9999,2,14,2,15,,,
01:02.5,109,0,6,3668,10,14,2,16,,,
01:03.1,109,0,16,9999,4,14,2,17,,,
01:03.0,109,1,22,9999,11,14,2,18,,,
01:02.4,109,0,8,9999,3,14,2,19,,,
01:02.8,108,0,15,9999,5,14,2,20,,,
01:02.2,47,1,11,4215,6,14,2,22,,,
00:41.3,200,0,8,9999,2,99,0,1,,,
00:40.9,200,0,19,9999,11,99,0,3,,,
00:41.1,200,0,3,3667,11,99,0,4,,,
00:41.3,200,0,6,9999,2,99,0,5,,,
00:41.1,200,0,9,9999,1,99,0,6,,,
00:41.2,200,0,2,9999,11,99,0,7,,,
00:41.3,200,0,18,9999,3,99,0,8,,,
00:41.3,200,0,11,3628,4,99,0,9,,,
00:41.1,200,0,15,9999,3,99,0,10,,,
00:41.7,185,0,17,9999,5,99,0,13,,,
00:41.4,179,1,20,9999,4,99,0,14,,,
00:41.2,179,1,7,9999,2,99,0,15,,,
00:41.1,166,1,1,9999,11,99,0,16,,,
00:41.2,138,1,22,9999,2,99,0,18,,,
00:41.6,92,1,5,3668,10,99,0,20,,,
00:41.7,92,1,13,9999,5,99,0,21,,,
00:41.2,82,1,14,9999,1,99,0,22,,,
01:06.7,90,0,13,3668,10,8,1,1,,,
01:06.7,90,0,14,9999,2,8,1,2,,,
01:07.0,90,0,15,9999,11,8,1,3,,,
01:06.4,90,0,1,3628,4,8,1,4,,,
01:07.8,90,0,24,9999,5,8,1,6,,,
01:07.5,90,0,7,9999,2,8,1,7,,,
01:07.9,90,0,11,9999,1,8,1,8,,,
01:07.8,90,0,23,9999,2,8,1,9,,,
01:07.4,90,0,12,9999,2,8,1,10,,,
01:06.8,90,0,10,9999,11,8,1,11,,,
01:06.3,90,0,2,3667,11,8,1,14,,,
01:06.8,90,0,4,9999,11,8,1,15,,,
01:07.5,90,0,17,9999,3,8,1,16,,,
01:07.3,90,0,20,9999,3,8,1,18,,,
01:07.8,90,0,22,9999,5,8,1,20,,,
01:07.2,89,0,19,9999,4,8,1,22,,,
01:07.6,60,1,16,9999,1,8,1,24,,,
00:18.4,300,0,9,9999,2,5,0,1,,,
00:18.2,300,0,10,9999,4,5,0,3,,,
00:18.4,300,0,17,3668,10,5,0,4,,,
00:18.3,300,0,12,9999,2,5,0,5,,,
00:18.4,300,0,8,9999,2,5,0,7,,,
00:18.4,300,0,19,9999,3,5,0,8,,,
00:18.3,300,0,6,3667,11,5,0,10,,,
00:18.2,300,0,1,9999,11,5,0,11,,,
00:18.6,299,0,20,9999,5,5,0,12,,,
00:18.5,299,0,21,9999,1,5,0,13,,,
00:18.4,299,0,5,9999,11,5,0,14,,,
00:18.6,299,0,14,9999,3,5,0,15,,,
00:18.5,297,0,18,9999,2,5,0,17,,,
00:18.2,263,0,4,3628,4,5,0,18,,,
00:18.5,260,1,15,9999,1,5,0,19,,,
00:18.6,136,1,22,9999,5,5,0,23,,,
00:18.6,9,1,3,9999,11,5,0,24,,,
00:22.1,250,0,24,9999,11,7,0,2,,,
00:22.2,250,0,6,3668,10,7,0,3,,,
00:22.9,250,0,8,9999,11,7,0,4,,,
00:22.6,250,0,10,3628,4,7,0,7,,,
00:22.6,250,0,9,9999,2,7,0,8,,,
00:22.7,250,0,17,9999,11,7,0,9,,,
00:22.8,250,0,16,9999,2,7,0,13,,,
00:22.6,250,0,13,9999,1,7,0,14,,,
00:22.7,250,0,18,9999,2,7,0,15,,,
00:22.7,248,0,20,9999,5,7,0,16,,,
00:22.8,221,0,21,9999,1,7,0,17,,,
00:22.6,219,1,15,9999,2,7,0,18,,,
00:22.9,183,1,3,9999,4,7,0,19,,,
00:22.4,130,1,2,9999,3,7,0,21,,,
00:22.6,130,1,14,3667,11,7,0,22,,,
00:22.7,113,1,5,9999,3,7,0,23,,,
00:23.9,27,1,23,9999,5,7,0,24,,,
01:00.1,85,0,7,9999,11,17,2,3,,,
01:00.9,85,0,1,3667,11,17,2,4,,,
01:00.6,85,0,3,9999,11,17,2,7,,,
01:00.9,85,0,4,3628,4,17,2,8,,,
01:00.9,85,0,10,3668,10,17,2,9,,,
01:01.0,85,0,8,9999,1,17,2,10,,,
01:01.0,85,0,2,9999,11,17,2,11,,,
01:00.9,85,0,19,4218,3,17,2,12,,,
